stim_index,kind,stim_filename,nsd_id_73k,nsd_shared_pos,coco_id,coco_split,match_dist,match_mutual
182,scene,0182.bmp,14932,182,298170,train2017,1.2631396202259126,True
183,scene,0183.bmp,15004,183,298395,train2017,1.2599540886331837,True
184,scene,0184.bmp,15026,184,6053,train2017,1.8840749859509895,True
185,scene,0185.bmp,15129,185,36589,train2017,1.4092076369158182,True
186,scene,0186.bmp,15365,186,37358,train2017,1.000490194216329,True
187,scene,0187.bmp,15493,187,37779,train2017,1.6814825734677363,True
188,scene,0188.bmp,15507,188,37823,train2017,1.7815119739793348,True
189,scene,0189.bmp,15794,189,300881,train2017,0.9633803294568812,True
190,scene,0190.bmp,15820,190,38801,train2017,1.7029381194653348,True
191,scene,0191.bmp,15940,191,39196,train2017,1.55725103360117,True
192,scene,0192.bmp,16064,192,225054,train2017,1.046925537526146,True
193,scene,0193.bmp,16253,193,564465,train2017,2.463406391276907,True
194,scene,0194.bmp,16345,194,302588,train2017,0.9532315636287744,True
195,scene,0195.bmp,16422,195,40685,train2017,1.5227835609759603,True
196,scene,0196.bmp,16467,196,574784,train2017,1.9484898493812906,True
197,scene,0197.bmp,16617,197,303392,train2017,1.6092390672439334,True
198,scene,0198.bmp,16636,198,303436,train2017,1.8863872414578624,True
199,scene,0199.bmp,16656,199,565652,train2017,1.6409063247766043,True
200,scene,0200.bmp,16703,200,565834,train2017,1.3056659200466305,True
201,scene,0201.bmp,16724,201,41606,train2017,0.8726967256636609,True
202,scene,0202.bmp,16824,202,566201,train2017,1.403921391410695,True
203,scene,0203.bmp,16842,203,566261,train2017,1.4635173893606943,True
204,scene,0204.bmp,16866,204,304187,train2017,1.2291007648541779,True
205,scene,0205.bmp,16869,205,566341,train2017,1.2952254861005368,True
206,scene,0206.bmp,16918,206,263276,train2017,1.2578070570153397,True
207,scene,0207.bmp,17049,207,42578,train2017,2.248232112663709,True
208,scene,0208.bmp,17231,208,43150,train2017,1.1248472874080067,True
209,scene,0209.bmp,17239,209,43176,train2017,1.622818521854732,True
210,scene,0210.bmp,17370,210,305685,train2017,1.888144128693753,True
211,scene,0211.bmp,17375,211,567837,train2017,1.1929936873168208,True
212,scene,0212.bmp,17451,212,43776,train2017,1.4939831121691667,True
213,scene,0213.bmp,17464,213,43815,train2017,0.8384043501461051,True
214,scene,0214.bmp,17486,214,306031,train2017,1.1956256952559463,True
215,scene,0215.bmp,17550,215,306249,train2017,1.5277392800535243,True
216,scene,0216.bmp,17596,216,225829,train2017,1.2269982411329123,True
217,scene,0217.bmp,17777,217,306988,train2017,1.2341195391424178,True
218,scene,0218.bmp,17795,218,569196,train2017,1.0091751924651382,True
219,scene,0219.bmp,17935,219,219735,train2017,1.7732138203609558,True
220,scene,0220.bmp,17943,220,569645,train2017,2.0623583358865196,True
221,scene,0221.bmp,18269,221,575701,train2017,1.3912748034164426,True
222,scene,0222.bmp,18435,222,308950,train2017,1.42871443884184,True
223,scene,0223.bmp,18484,223,309135,train2017,3.4700510331445136,True
224,scene,0224.bmp,18506,224,309192,train2017,1.298932659343342,True
225,scene,0225.bmp,18536,225,47172,train2017,0.8789629006913999,True
226,scene,0226.bmp,18544,226,571499,train2017,0.9361984356426948,True
227,scene,0227.bmp,18691,227,47638,train2017,1.302319702590907,True
228,scene,0228.bmp,18797,228,572215,train2017,2.0703090490947735,True
229,scene,0229.bmp,19075,229,310870,train2017,1.894337339945035,True
230,scene,0230.bmp,19182,230,573337,train2017,1.993373266205269,True
231,scene,0231.bmp,19200,231,270325,train2017,1.4567322909099825,True
232,scene,0232.bmp,19201,232,311232,train2017,0.9022306168257245,True
233,scene,0233.bmp,19293,233,532520,train2017,0.9005604814552444,True
234,scene,0234.bmp,19437,234,312003,train2017,1.3043065817095492,True
235,scene,0235.bmp,19574,235,50256,train2017,0.8570702022927421,True
236,scene,0236.bmp,19643,236,574760,train2017,1.6432207598856974,True
237,scene,0237.bmp,19673,237,95809,train2017,1.3618238306421644,True
238,scene,0238.bmp,19691,238,50624,train2017,1.3376790749444754,True
239,scene,0239.bmp,19934,239,313480,train2017,1.3745360003135794,True
240,scene,0240.bmp,20055,240,575971,train2017,0.6001840812631799,True
241,scene,0241.bmp,20065,241,576011,train2017,1.2133063405514997,True
242,scene,0242.bmp,20081,242,51774,train2017,0.7845043169190026,True
243,scene,0243.bmp,20207,243,560396,train2017,1.3019769971789563,True
244,scene,0244.bmp,20224,244,314379,train2017,0.8759314568994816,True
245,scene,0245.bmp,20266,245,52348,train2017,0.889669000351354,True
246,scene,0246.bmp,20308,246,576749,train2017,1.2935784407676523,True
247,scene,0247.bmp,20443,247,576789,train2017,2.2540057813205894,True
248,scene,0248.bmp,20634,248,455691,train2017,1.2077695819271375,True
249,scene,0249.bmp,20651,249,577817,train2017,1.207865135476764,True
250,scene,0250.bmp,20703,250,577964,train2017,1.4031383829088604,True
251,scene,0251.bmp,20739,251,53778,train2017,1.1658092443105914,True
252,scene,0252.bmp,20778,252,578169,train2017,0.9294563122146412,True
253,scene,0253.bmp,20821,253,54001,train2017,1.8879350392770375,True
254,scene,0254.bmp,21109,254,317061,train2017,1.550356115122124,True
255,scene,0255.bmp,21193,255,55184,train2017,1.4013894079973848,True
256,scene,0256.bmp,21195,256,9199,train2017,1.3381837836016566,True
257,scene,0257.bmp,21198,257,55206,train2017,2.625776173927106,True
258,scene,0258.bmp,21219,258,55294,train2017,1.7258896986682424,True
259,scene,0259.bmp,21254,259,55402,train2017,1.0887377482342808,True
260,scene,0260.bmp,21280,260,55514,train2017,1.0091974956782892,True
261,scene,0261.bmp,21319,261,317781,train2017,2.0170896412371535,True
262,scene,0262.bmp,21509,262,318381,train2017,2.2091058054097084,True
263,scene,0263.bmp,21527,263,318444,train2017,1.0383753707961039,True
264,scene,0264.bmp,21554,264,1877,train2017,1.0014893102037876,True
265,scene,0265.bmp,21602,265,580813,train2017,2.154337227249082,True
266,scene,0266.bmp,21704,266,56837,train2017,1.4350798421554025,True
267,scene,0267.bmp,21951,267,57631,train2017,1.3148748812260074,True
268,scene,0268.bmp,21990,268,57796,train2017,2.5115633995060542,True
269,scene,0269.bmp,22139,269,320533,train2017,1.3699719064024625,True
270,scene,0270.bmp,22144,270,58407,train2017,1.9857117992484543,True
271,scene,0271.bmp,22156,271,58465,train2017,1.4540609731619005,True
272,scene,0272.bmp,22264,272,359337,train2017,2.2096233241837218,True
273,scene,0273.bmp,22388,273,59321,train2017,1.3709885620552862,True
274,scene,0274.bmp,22496,274,321902,train2017,2.0976889367905054,True
275,scene,0275.bmp,22506,275,403184,train2017,1.9910769123472027,True
276,scene,0276.bmp,22516,276,322008,train2017,1.604267864762223,True
277,scene,0277.bmp,22524,277,9983,train2017,1.3283679383203042,True
278,scene,0278.bmp,22531,278,9987,train2017,1.8219464328247321,True
279,scene,0279.bmp,22586,279,322246,train2017,1.46940463400748,True
280,scene,0280.bmp,22588,280,322255,train2017,1.529415536441064,True
281,scene,0281.bmp,22773,281,323010,train2017,1.4578822475521305,True
282,scene,0282.bmp,22783,282,53842,train2017,1.7661242080444337,True
283,scene,0283.bmp,22795,283,359687,train2017,2.027743523152705,True
284,scene,0284.bmp,22810,284,323182,train2017,2.1211514630958233,True
285,scene,0285.bmp,22846,285,61174,train2017,1.246678942815582,True
286,scene,0286.bmp,22874,286,323397,train2017,1.469449778342235,True
287,scene,0287.bmp,22880,287,61266,train2017,1.8124974696654255,True
288,scene,0288.bmp,22887,288,61288,train2017,1.670570272763792,True
289,scene,0289.bmp,22958,289,61559,train2017,2.451197819383677,True
290,scene,0290.bmp,22968,290,534553,train2017,1.3231871685816274,True
291,scene,0291.bmp,22994,291,490875,train2017,1.3588881450163983,True
292,scene,0292.bmp,23037,292,323970,train2017,1.466838464391456,True
293,scene,0293.bmp,23242,293,62547,train2017,1.115981731274597,True
294,scene,0294.bmp,23493,294,325710,train2017,1.1654413497500509,True
295,scene,0295.bmp,23716,295,10743,train2017,1.5089126594557938,True
296,scene,0296.bmp,23730,296,64534,train2017,1.3993599659392981,True
297,scene,0297.bmp,23872,297,65012,train2017,2.0281292960500394,True
298,scene,0298.bmp,23877,298,65029,train2017,1.6409021516710718,True
299,scene,0299.bmp,23884,299,327191,train2017,1.2070157629699525,True
300,scene,0300.bmp,23994,300,65400,train2017,2.0414526104061217,True
301,scene,0301.bmp,24203,301,66253,train2017,1.1619300507606969,True
302,scene,0302.bmp,24215,302,328454,train2017,1.629902954716486,True
303,scene,0303.bmp,24265,303,328628,train2017,1.417059965166382,True
304,scene,0304.bmp,24318,304,66696,train2017,1.1782023373932045,True
305,scene,0305.bmp,24481,305,67347,train2017,2.129089492088318,True
306,scene,0306.bmp,24518,306,281575,train2017,1.633299144317713,True
307,scene,0307.bmp,24531,307,329641,train2017,1.0072173638529383,True
308,scene,0308.bmp,24561,308,67623,train2017,0.8360759559844952,True
309,scene,0309.bmp,24639,309,330084,train2017,1.430078486303663,True
310,scene,0310.bmp,24641,310,330086,train2017,1.3365598280121254,True
311,scene,0311.bmp,24650,311,67961,train2017,1.5931125145705067,True
312,scene,0312.bmp,24740,312,68238,train2017,1.5734675445804345,True
313,scene,0313.bmp,24741,313,11373,train2017,1.3830067862631477,True
314,scene,0314.bmp,24788,314,55090,train2017,1.43776295554652,True
315,scene,0315.bmp,24847,315,68623,train2017,1.3512105152959235,True
316,scene,0316.bmp,25060,316,246728,train2017,1.607558265709315,True
317,scene,0317.bmp,25092,317,69625,train2017,1.197664551833944,True
318,scene,0318.bmp,25112,318,69705,train2017,1.3279542204894956,True
319,scene,0319.bmp,25206,319,332261,train2017,1.0615783205725187,True
320,scene,0320.bmp,25251,320,332448,train2017,1.4105718694138452,True
321,scene,0321.bmp,25269,321,332498,train2017,1.807494873288964,True
322,scene,0322.bmp,25285,322,70421,train2017,1.1857865283098161,True
323,scene,0323.bmp,25288,323,332574,train2017,2.0617137669460934,True
324,scene,0324.bmp,25319,324,332692,train2017,1.841272969222207,True
325,scene,0325.bmp,25320,325,2349,train2017,1.4592897273926264,True
326,scene,0326.bmp,25372,326,332875,train2017,1.457462066446507,True
327,scene,0327.bmp,25455,327,333152,train2017,2.576901721936471,True
328,scene,0328.bmp,25571,328,71429,train2017,1.8093375528204205,True
329,scene,0329.bmp,25579,329,333615,train2017,1.741617536580187,True
330,scene,0330.bmp,25582,330,333629,train2017,0.7579781260507984,True
331,scene,0331.bmp,25589,331,333654,train2017,0.9328743322277201,True
332,scene,0332.bmp,25603,332,579906,train2017,2.3396745239418935,True
333,scene,0333.bmp,25694,333,334011,train2017,1.3288109588894708,True
334,scene,0334.bmp,25703,334,334048,train2017,1.1639433002085486,True
335,scene,0335.bmp,25712,335,71927,train2017,1.8009432787738942,True
336,scene,0336.bmp,25742,336,334208,train2017,1.7998555651854204,True
337,scene,0337.bmp,25747,337,72095,train2017,0.9902315614011609,True
338,scene,0338.bmp,25882,338,334772,train2017,1.4284140536464913,True
339,scene,0339.bmp,25907,339,72715,train2017,1.6339930564252512,True
340,scene,0340.bmp,25960,340,335063,train2017,1.5597762481945714,True
341,scene,0341.bmp,26120,341,492851,train2017,1.8923305073457195,True
342,scene,0342.bmp,26128,342,335688,train2017,2.0928258710752767,True
343,scene,0343.bmp,26164,343,335824,train2017,1.4385450436891096,True
344,scene,0344.bmp,26244,344,73997,train2017,1.2396976738534728,True
345,scene,0345.bmp,26293,345,281567,train2017,2.0577374182191517,True
346,scene,0346.bmp,26308,346,336374,train2017,1.0282021540163806,True
347,scene,0347.bmp,26352,347,74390,train2017,1.5641404299240371,True
348,scene,0348.bmp,26373,348,74461,train2017,1.7363957000893055,True
349,scene,0349.bmp,26436,349,74714,train2017,1.828934637326569,True
350,scene,0350.bmp,26459,350,74828,train2017,1.6694981171418404,True
351,scene,0351.bmp,26599,351,337479,train2017,1.0800117820620376,True
352,scene,0352.bmp,26721,352,274776,train2017,1.2719229354636936,True
353,scene,0353.bmp,26781,353,338169,train2017,1.7073516848590322,True
354,scene,0354.bmp,26896,354,76476,train2017,1.380505215287779,True
355,scene,0355.bmp,26910,355,338670,train2017,2.293174912318772,True
356,scene,0356.bmp,26972,356,12795,train2017,1.594030487327713,True
357,scene,0357.bmp,26991,357,338987,train2017,1.4769621386379999,True
358,scene,0358.bmp,27243,358,77870,train2017,0.8403437310800765,True
359,scene,0359.bmp,27276,359,78000,train2017,2.294655000077766,True
360,scene,0360.bmp,27288,360,78042,train2017,1.7034862758540974,True
361,scene,0361.bmp,27327,361,340317,train2017,1.4068282307856819,True
362,scene,0362.bmp,27436,362,340734,train2017,1.2529846825240691,True
363,scene,0363.bmp,27569,363,79111,train2017,2.188209409533884,True
364,scene,0364.bmp,27581,364,275335,train2017,1.2570010419435633,True
365,scene,0365.bmp,27831,365,80084,train2017,1.6756059048106555,True
366,scene,0366.bmp,27879,366,80275,train2017,1.7312752053710219,True
367,scene,0367.bmp,27973,367,80619,train2017,1.0815344031043808,True
368,scene,0368.bmp,28025,368,8471,train2017,1.7467680334642182,True
369,scene,0369.bmp,28069,369,80987,train2017,1.2942321262886642,True
370,scene,0370.bmp,28097,370,81105,train2017,1.5428861852554612,True
371,scene,0371.bmp,28160,371,81365,train2017,1.8362760578078945,True
372,scene,0372.bmp,28190,372,81474,train2017,1.6303121560346716,True
373,scene,0373.bmp,28287,373,81841,train2017,2.3878184569865084,True
374,scene,0374.bmp,28304,374,46372,train2017,1.1692118806941063,True
375,scene,0375.bmp,28320,375,81961,train2017,1.3300121172030732,True
376,scene,0376.bmp,28326,376,81995,train2017,2.7637678838549347,True
377,scene,0377.bmp,28342,377,450584,train2017,1.4947031600070113,True
378,scene,0378.bmp,28350,378,319517,train2017,1.327625952747545,True
379,scene,0379.bmp,28419,379,569678,train2017,1.9680094029988973,True
380,scene,0380.bmp,28488,380,82650,train2017,1.022789834923145,True
381,scene,0381.bmp,28525,381,82770,train2017,1.4808534740857533,True
382,scene,0382.bmp,28596,382,345149,train2017,1.06003428526132,True
383,scene,0383.bmp,28690,383,83393,train2017,1.6508205882554785,True
384,scene,0384.bmp,28746,384,345725,train2017,1.6766648025512525,True
385,scene,0385.bmp,28752,385,345751,train2017,1.6242555172092354,True
386,scene,0386.bmp,28756,386,83632,train2017,1.4365912593686878,True
387,scene,0387.bmp,28789,387,83738,train2017,1.0009432447301727,True
388,scene,0388.bmp,28899,388,84174,train2017,1.79175873656337,True
389,scene,0389.bmp,28964,389,346583,train2017,1.2091866286592154,True
390,scene,0390.bmp,29011,390,346754,train2017,1.3688360844923888,True
391,scene,0391.bmp,29022,391,346795,train2017,1.2412066666292296,True
392,scene,0392.bmp,29382,392,348204,train2017,1.9813832806571874,True
393,scene,0393.bmp,29569,393,86811,train2017,1.2837576478738468,True
394,scene,0394.bmp,29661,394,87126,train2017,1.099913912198483,True
395,scene,0395.bmp,29664,395,87146,train2017,1.8676992584626104,True
396,scene,0396.bmp,29681,396,349363,train2017,1.1384999368064497,True
397,scene,0397.bmp,29712,397,87334,train2017,1.2989995986446696,True
398,scene,0398.bmp,29838,398,87871,train2017,1.3067521277435663,True
399,scene,0399.bmp,29887,399,320508,train2017,1.615552786993371,True
400,scene,0400.bmp,29920,400,350299,train2017,1.8478494657206597,True
401,scene,0401.bmp,29981,401,88414,train2017,1.0388014618266026,True
402,scene,0402.bmp,30082,402,88835,train2017,1.4598121515910008,True
403,scene,0403.bmp,30374,403,89908,train2017,1.3988192930684593,True
404,scene,0404.bmp,30396,404,352129,train2017,1.2080572509081557,True
405,scene,0405.bmp,30408,405,189765,train2017,2.049132313815652,True
406,scene,0406.bmp,30431,406,352236,train2017,2.1823224629235054,True
407,scene,0407.bmp,30564,407,352724,train2017,1.7438313340558178,True
408,scene,0408.bmp,30602,408,352861,train2017,1.0249150914450746,True
409,scene,0409.bmp,30633,409,90827,train2017,2.0699894635817153,True
410,scene,0410.bmp,30673,410,90994,train2017,2.4617283332807305,True
411,scene,0411.bmp,30675,411,91005,train2017,2.2313128483792797,True
412,scene,0412.bmp,30848,412,408492,train2017,1.7138258015431165,True
413,scene,0413.bmp,30857,413,364806,train2017,1.400963547101585,True
414,scene,0414.bmp,30888,414,91784,train2017,1.070658525654086,True
415,scene,0415.bmp,30923,415,354045,train2017,1.4645866193174486,True
416,scene,0416.bmp,30936,416,354095,train2017,1.0615816682969315,True
417,scene,0417.bmp,30955,417,92001,train2017,1.488890303787788,True
418,scene,0418.bmp,31029,418,92221,train2017,1.8134463050109135,True
419,scene,0419.bmp,31050,419,92288,train2017,1.5696309968657713,True
420,scene,0420.bmp,31065,420,92353,train2017,0.6672213235556217,True
421,scene,0421.bmp,31124,421,354761,train2017,1.3901455077825577,True
422,scene,0422.bmp,31234,422,59194,train2017,1.4729383213782494,True
423,scene,0423.bmp,31350,423,355622,train2017,1.3278550296171645,True
424,scene,0424.bmp,31447,424,277778,train2017,1.6850115960996395,True
425,scene,0425.bmp,31660,425,356771,train2017,1.6438995412039537,True
426,scene,0426.bmp,31748,426,357074,train2017,1.6294431134462686,True
427,scene,0427.bmp,31783,427,357228,train2017,2.537097981143926,True
428,scene,0428.bmp,31802,428,95176,train2017,1.285822419121425,True
429,scene,0429.bmp,31838,429,95337,train2017,1.3687037045471555,True
430,scene,0430.bmp,31937,430,357865,train2017,1.300288752260644,True
431,scene,0431.bmp,31965,431,95828,train2017,0.9762850387690771,True
432,scene,0432.bmp,32054,432,96161,train2017,1.5613200639500997,True
433,scene,0433.bmp,32233,433,359085,train2017,1.795566250474935,True
434,scene,0434.bmp,32304,434,97201,train2017,2.2848731844879877,True
435,scene,0435.bmp,32308,435,97218,train2017,1.211786089110088,True
436,scene,0436.bmp,32626,436,98480,train2017,1.8259493094363375,True
437,scene,0437.bmp,32644,437,60117,train2017,1.7611587290194608,True
438,scene,0438.bmp,32717,438,147547,train2017,1.0598699113928716,True
439,scene,0439.bmp,32772,439,361193,train2017,2.3232202437479734,True
440,scene,0440.bmp,32773,440,361197,train2017,1.8487667048925756,True
441,scene,0441.bmp,32858,441,99363,train2017,1.6224135548673906,True
442,scene,0442.bmp,32892,442,361648,train2017,1.8914973837785478,True
443,scene,0443.bmp,32911,443,99580,train2017,1.7703441906361712,True
444,scene,0444.bmp,33132,444,100396,train2017,1.8504036456600554,True
445,scene,0445.bmp,33172,445,362677,train2017,1.809519314897823,True
446,scene,0446.bmp,33190,446,100599,train2017,1.3334157067141394,True
447,scene,0447.bmp,33246,447,100863,train2017,1.0602627930197022,True
448,scene,0448.bmp,33290,448,101069,train2017,1.7971791198022065,True
449,scene,0449.bmp,33522,449,101952,train2017,1.1749321761967182,True
450,scene,0450.bmp,33544,450,570785,train2017,1.2750368936955718,True
451,scene,0451.bmp,33753,451,365003,train2017,1.7403972734831352,True
452,scene,0452.bmp,33814,452,365218,train2017,1.732132832189227,True
453,scene,0453.bmp,33907,453,103366,train2017,1.2187172095198178,True
454,scene,0454.bmp,34069,454,366146,train2017,1.4845200438656025,True
455,scene,0455.bmp,34081,455,104044,train2017,0.8083610978008917,True
456,scene,0456.bmp,34090,456,104081,train2017,2.1440698606543696,True
457,scene,0457.bmp,34127,457,366396,train2017,1.4073789858269241,True
458,scene,0458.bmp,34187,458,104502,train2017,1.3133422477205636,True
459,scene,0459.bmp,34239,459,366802,train2017,2.593480054018695,True
460,scene,0460.bmp,34419,460,367552,train2017,1.6644805614604592,True
461,scene,0461.bmp,34604,461,106107,train2017,1.3512443415443434,True
462,scene,0462.bmp,34752,462,368852,train2017,1.2086793258561335,True
463,scene,0463.bmp,34830,463,369171,train2017,1.4439785367527003,True
464,scene,0464.bmp,34846,464,369230,train2017,1.71560307719581,True
465,scene,0465.bmp,34851,465,369253,train2017,1.1178254314874958,True
466,scene,0466.bmp,34875,466,107204,train2017,1.19754114994508,True
467,scene,0467.bmp,34976,467,17935,train2017,1.7109310614949862,True
468,scene,0468.bmp,35095,468,542304,train2017,1.690640634776711,True
469,scene,0469.bmp,35130,469,370369,train2017,1.8454274266291948,True
470,scene,0470.bmp,35744,470,110611,train2017,1.0314959324197437,True
471,scene,0471.bmp,35753,471,372775,train2017,1.3777376279630127,True
472,scene,0472.bmp,35791,472,110780,train2017,1.06404799527508,True
473,scene,0473.bmp,35799,473,372959,train2017,1.5598098529964937,True
474,scene,0474.bmp,35987,474,373679,train2017,0.943425542739747,True
475,scene,0475.bmp,36068,475,373970,train2017,1.7415216800576094,True
476,scene,0476.bmp,36259,476,112734,train2017,1.3838541455522797,True
477,scene,0477.bmp,36477,477,113593,train2017,1.8041083221785366,True
478,scene,0478.bmp,36570,478,114035,train2017,1.940837050225178,True
479,scene,0479.bmp,36577,479,114077,train2017,1.037691198540894,True
480,scene,0480.bmp,36624,480,376407,train2017,1.1432872618321865,True
481,scene,0481.bmp,36630,481,114274,train2017,2.146748462245421,True
482,scene,0482.bmp,36683,482,376643,train2017,1.6192379580762712,True
483,scene,0483.bmp,36732,483,376858,train2017,0.9598946090012329,True
484,scene,0484.bmp,36760,484,114822,train2017,1.4366324720410149,True
485,scene,0485.bmp,36911,485,377576,train2017,1.0838850233286395,True
486,scene,0486.bmp,36946,486,377703,train2017,1.8694568821857653,True
487,scene,0487.bmp,36975,487,115637,train2017,2.45534568222402,True
488,scene,0488.bmp,36979,488,115649,train2017,1.7393234535374655,True
489,scene,0489.bmp,37060,489,115967,train2017,1.640810859499918,True
490,scene,0490.bmp,37222,490,116588,train2017,2.132141583187704,True
491,scene,0491.bmp,37225,491,116603,train2017,1.5973942922823843,True
492,scene,0492.bmp,37437,492,150636,train2017,1.0074311746228262,True
493,scene,0493.bmp,37495,493,379713,train2017,1.2298006611015742,True
494,scene,0494.bmp,37609,494,380227,train2017,1.626742522621929,True
495,scene,0495.bmp,37737,495,380729,train2017,1.2799539575148637,True
496,scene,0496.bmp,37802,496,380989,train2017,1.4298533740817951,True
497,scene,0497.bmp,37928,497,282032,train2017,1.137646849149003,True
498,scene,0498.bmp,38023,498,119669,train2017,0.8844118780326986,True
499,scene,0499.bmp,38026,499,575164,train2017,1.9438825722970376,True
500,scene,0500.bmp,38061,500,381961,train2017,1.456197124538061,True
501,scene,0501.bmp,38247,501,353175,train2017,2.626259192715947,True
502,scene,0502.bmp,38279,502,120655,train2017,2.2007497108904825,True
503,scene,0503.bmp,38298,503,382890,train2017,1.3421425340699165,True
504,scene,0504.bmp,38311,504,382951,train2017,1.6179874045549263,True
505,scene,0505.bmp,38359,505,120987,train2017,2.5461880886852644,True
506,scene,0506.bmp,38484,506,383641,train2017,2.2618627436894414,True
507,scene,0507.bmp,38487,507,383652,train2017,1.0756451813538586,True
508,scene,0508.bmp,38495,508,413472,train2017,1.9720608377225857,True
509,scene,0509.bmp,38642,509,384235,train2017,1.3961794968818715,True
510,scene,0510.bmp,38795,510,544738,train2017,1.1863540061314832,True
511,scene,0511.bmp,38818,511,122776,train2017,1.8386566046499517,True
512,scene,0512.bmp,38830,512,122811,train2017,0.9917852474025731,True
513,scene,0513.bmp,38854,513,282631,train2017,0.9756582977484918,True
514,scene,0514.bmp,38979,514,282707,train2017,1.2634056756040717,True
515,scene,0515.bmp,39048,515,123692,train2017,1.6232942478276227,True
516,scene,0516.bmp,39059,516,385864,train2017,1.7543944288133269,True
517,scene,0517.bmp,39096,517,123891,train2017,1.3432122783608802,True
518,scene,0518.bmp,39290,518,124711,train2017,1.2070200630389056,True
519,scene,0519.bmp,39299,519,124747,train2017,0.8394033180978572,True
520,scene,0520.bmp,39370,520,125042,train2017,1.8041347342244503,True
521,scene,0521.bmp,39403,521,387318,train2017,1.9696062679491206,True
522,scene,0522.bmp,39510,522,125586,train2017,2.657194426881838,True
523,scene,0523.bmp,39548,523,125703,train2017,1.1996085627465747,True
524,scene,0524.bmp,39554,524,125725,train2017,1.2784990724080976,True
525,scene,0525.bmp,39842,525,388980,train2017,1.881537273479093,True
526,scene,0526.bmp,39998,526,389582,train2017,1.7399285629561174,True
527,scene,0527.bmp,40154,527,390120,train2017,1.3894371122227018,True
528,scene,0528.bmp,40236,528,239828,train2017,0.7821596365192911,True
529,scene,0529.bmp,40424,529,129060,train2017,1.2003700957282224,True
530,scene,0530.bmp,40549,530,391678,train2017,1.217998152265088,True
531,scene,0531.bmp,40576,531,391754,train2017,1.0211480064512688,True
532,scene,0532.bmp,40722,532,130181,train2017,0.9008187418330517,True
533,scene,0533.bmp,40771,533,392556,train2017,1.0483361329809204,True
534,scene,0534.bmp,40841,534,130681,train2017,1.8629098441005263,True
535,scene,0535.bmp,40847,535,392851,train2017,1.1018065305324718,True
536,scene,0536.bmp,40910,536,196584,train2017,1.3522867510915404,True
537,scene,0537.bmp,40921,537,371353,train2017,1.118080458424879,True
538,scene,0538.bmp,40925,538,130973,train2017,1.421773057217105,True
539,scene,0539.bmp,40936,539,131011,train2017,1.5920538289211479,True
540,scene,0540.bmp,40980,540,21826,train2017,1.2488617531015318,True
541,scene,0541.bmp,41057,541,131524,train2017,1.2255831669062687,True
542,scene,0542.bmp,41098,542,284089,train2017,1.7309146431700844,True
543,scene,0543.bmp,41117,543,131763,train2017,1.2070594112819126,True
544,scene,0544.bmp,41138,544,394008,train2017,0.9330978724993214,True
545,scene,0545.bmp,41163,545,131967,train2017,1.8076032660469237,True
546,scene,0546.bmp,41483,546,133281,train2017,1.7341316318367561,True
547,scene,0547.bmp,41567,547,395758,train2017,1.2612982419105898,True
548,scene,0548.bmp,41575,548,395775,train2017,1.095776360813185,True
549,scene,0549.bmp,41624,549,197068,train2017,2.574314107103829,True
550,scene,0550.bmp,41654,550,66014,train2017,0.8227008699855349,True
551,scene,0551.bmp,41711,551,134169,train2017,1.5740995444149324,True
552,scene,0552.bmp,41779,552,396550,train2017,3.0429938607411247,True
553,scene,0553.bmp,41815,553,134562,train2017,1.441850798954257,True
554,scene,0554.bmp,41928,554,135032,train2017,1.4247252211394048,True
555,scene,0555.bmp,41935,555,397192,train2017,0.7701392817063627,True
556,scene,0556.bmp,42008,556,135316,train2017,1.312652077856253,True
557,scene,0557.bmp,42127,557,22627,train2017,0.7894928193540562,True
558,scene,0558.bmp,42167,558,398083,train2017,1.008301412780542,True
559,scene,0559.bmp,42172,559,135965,train2017,1.2381184456693572,True
560,scene,0560.bmp,42215,560,136111,train2017,1.0726569872925906,True
561,scene,0561.bmp,42225,561,136142,train2017,2.0003494439765026,True
562,scene,0562.bmp,42239,562,22696,train2017,1.9673471188430727,True
563,scene,0563.bmp,42300,563,398540,train2017,1.2839342378762812,True
564,scene,0564.bmp,42474,564,399162,train2017,1.2287130911898974,True
565,scene,0565.bmp,42564,565,197656,train2017,1.6302357661415452,True
566,scene,0566.bmp,42643,566,399835,train2017,2.395759562898374,True
567,scene,0567.bmp,42649,567,137706,train2017,0.8736489911492925,True
568,scene,0568.bmp,42698,568,399984,train2017,2.2481805512488933,True
569,scene,0569.bmp,42782,569,138153,train2017,1.5922964460435105,True
570,scene,0570.bmp,42852,570,400581,train2017,2.0261374788408952,True
571,scene,0571.bmp,42913,571,229233,train2017,1.71515936068653,True
572,scene,0572.bmp,42947,572,138785,train2017,1.3085297503154845,True
573,scene,0573.bmp,42981,573,138904,train2017,0.9717231924811615,True
574,scene,0574.bmp,43108,574,139344,train2017,1.8083896893173397,True
575,scene,0575.bmp,43157,575,139551,train2017,1.8935045985060643,True
576,scene,0576.bmp,43158,576,401699,train2017,0.6448051724140578,True
577,scene,0577.bmp,43160,577,139561,train2017,1.274559738585201,True
578,scene,0578.bmp,43165,578,401720,train2017,2.3902998642728908,True
579,scene,0579.bmp,43225,579,139815,train2017,1.202963707514332,True
580,scene,0580.bmp,43251,580,402057,train2017,2.1952938214993405,True
581,scene,0581.bmp,43289,581,402199,train2017,1.635813938383529,True
582,scene,0582.bmp,43429,582,140590,train2017,1.9775141754963752,True
